#doc source pos typeindex type topic
85 NA 624 1146 sig. 19
85 NA 625 3866 Assistans' 32
85 NA 626 3611 medförda 30
85 NA 627 3826 ekstock 30
85 NA 628 3867 utsattes 38
85 NA 629 1019 ock 22
85 NA 630 3868 omedelbart, 30
85 NA 631 51 och 16
85 NA 632 125 tre 43
85 NA 633 3869 lotslärlingar 14
85 NA 634 239 samt 19
85 NA 635 48 två 5
85 NA 636 98 af 16
85 NA 637 3052 ångarens 43
85 NA 638 3870 matroser 43
85 NA 639 3244 begåfvo 38
85 NA 640 3871 s.ig 14
85 NA 641 3753 väg. 30
85 NA 642 3722 Ungefär 30
85 NA 643 3872 samtidigt 38
85 NA 644 3201 nådde 43
85 NA 645 346 den 1
85 NA 646 228 från 43
85 NA 647 2885 Hero 30
85 NA 648 3873 utsända 14
85 NA 649 3874 ekstocken 30
85 NA 650 126 de 14
85 NA 651 3703 skeppsbrutna. 30
85 NA 652 622 Af 30
85 NA 653 1010 dessa 19
85 NA 654 3875 togosi 30
85 NA 655 981 nu 1
85 NA 656 125 tre 43
85 NA 657 3876 fruntimmer 4
85 NA 658 261 oeh 14
85 NA 659 3877 tre. 41
85 NA 660 891 män 14
85 NA 661 3878 ekstocken, 30
85 NA 662 95 hvilken 14
85 NA 663 3879 därpå 14
85 NA 664 558 öfver 1
85 NA 665 204 det 19
85 NA 666 3535 böljande 6
85 NA 667 3880 isfältet 43
85 NA 668 3881 halades 30
85 NA 669 2879 fram 43
85 NA 670 121 till 14
85 NA 671 3882 västra 1
85 NA 672 3883 Tistran, 43
85 NA 673 668 där 14
85 NA 674 126 de 14
85 NA 675 1809 gingo 35
85 NA 676 3837 land. 43
85 NA 677 3884 Ekotoekens, 30
85 NA 678 3885 raska 4
85 NA 679 3886 besättning 30
85 NA 680 3752 begaf 30
85 NA 681 132 sig 14
85 NA 682 3887 ånyo 16
85 NA 683 736 ut 14
85 NA 684 72 för 14
85 NA 685 953 andra 14
85 NA 686 3888 gången 14
85 NA 687 72 för 14
85 NA 688 89 att 19
85 NA 689 3732 bärga 30
85 NA 690 126 de 14
85 NA 691 3889 återstående. 38
85 NA 692 3890 Invid 5
85 NA 693 126 de 14
85 NA 694 3891 skeppsbrutma 1
85 NA 695 3801 befunno 30
85 NA 696 132 sig 10
85 NA 697 3892 således 14
85 NA 698 3086 inom 14
85 NA 699 3087 kort 43
85 NA 700 48 två 5
85 NA 701 3893 ekstockar. 14
85 NA 702 839 Nu 43
85 NA 703 3894 dröjde 30
85 NA 704 204 det 16
85 NA 705 424 ej 14
85 NA 706 3895 länge 1
85 NA 707 752 innan 44
85 NA 708 453 alla 16
85 NA 709 3896 blifvrb 43
85 NA 710 3348 bärgade 43
85 NA 711 261 oeh 14
85 NA 712 3897 hämtade 12
85 NA 713 3898 dels 16
85 NA 714 2819 ombord 43
85 NA 715 317 på 17
85 NA 716 3899 A«sii 10
85 NA 717 3900 tans, 30
85 NA 718 3901 dolts 30
85 NA 719 317 på 17
85 NA 720 3830 Hero, 30
85 NA 721 95 hvilken 14
85 NA 722 3254 sistnämnda 43
85 NA 723 3902 styrt 30
85 NA 724 2857 rätt 19
85 NA 725 3127 aktern 43
85 NA 726 317 på 1
85 NA 727 3903 Ateistens. 30
85 NA 728 3904 Alla 14
85 NA 729 126 de 14
85 NA 730 3905 bärgade, 38
85 NA 731 1430 inalles 38
85 NA 732 3906 17 30
85 NA 733 3907 personer, 43
85 NA 734 3908 'befinna 30
85 NA 735 3166 srig 43
85 NA 736 731 god 14
85 NA 737 3909 kondition. 30
85 NA 738 3910 Under 19
85 NA 739 3911 brå 14
85 NA 740 3912 dekan 1
85 NA 741 89 att 17
85 NA 742 3294 rädda 43
85 NA 743 132 sig 14
85 NA 744 139 hade 14
85 NA 745 3249 besättningen 17
85 NA 746 160 icke 19
85 NA 747 753 hunnit 17
85 NA 748 3732 bärga 30
85 NA 749 3913 någonting 43
85 NA 750 98 af 19
85 NA 751 3914 ein 43
85 NA 752 3915 egendom. 14
85 NA 753 3916 Skeppsjournalen 30
85 NA 754 3917 lär 1
85 NA 755 159 dock 17
85 NA 756 70 ha 14
85 NA 757 3918 medförts. 38
85 NA 758 3919 Sånom 30
85 NA 759 258 ett 14
85 NA 760 3920 beva? 30
85 NA 761 317 på 1
85 NA 762 95 hvilken 14
85 NA 763 3921 brådska 10
85 NA 764 3240 härvid 43
85 NA 765 3922 rådde, 43
85 NA 766 967 må 14
85 NA 767 3923 nämnas 5
85 NA 768 89 att 1
85 NA 769 126 de 14
85 NA 770 121 till 16
85 NA 771 3924 kökspersonalen 30
85 NA 772 3925 hörande 5
85 NA 773 3926 fruntimren 17
85 NA 774 3927 formligen 43
85 NA 775 3310 kastades 43
85 NA 776 558 öfver 1
85 NA 777 3928 borcl 19
85 NA 778 3230 båtarna 43
85 NA 779 3636 * 30
85 NA 780 995 Den 14
85 NA 781 3929 förolyckade 30
85 NA 782 2924 ångaren 43
85 NA 783 2750 Helsingfors 43
85 NA 784 3930 rar 19
85 NA 785 258 ett 14
85 NA 786 3931 allde'lr&lt;? 5
85 NA 787 3932 nytt 5
85 NA 788 3307 fartyg 17
85 NA 789 79 ooh 14
85 NA 790 3933 levererades 30
85 NA 791 2912 först 1
85 NA 792 3934 fjol 43
85 NA 793 121 till 14
85 NA 794 2750 Helsingfors 43
85 NA 795 3935 ångfartygsa 5
85 NA 796 3936 tiebolag. 30
85 NA 797 995 Den 14
85 NA 798 3937 lastade 14
85 NA 799 3938 700 19
85 NA 800 3316 ä 38
85 NA 801 3939 800 17
85 NA 802 3940 ton. 30
85 NA 803 239 samt 19
85 NA 804 168 har 14
85 NA 805 2793 gått 17
85 NA 806 267 mellan 14
85 NA 807 1043 hemlandet 1
85 NA 808 51 och 16
85 NA 809 3114 engelska 17
85 NA 810 51 och 1
85 NA 811 3941 Nordisjöhamnar. 6
85 NA 812 995 Den 30
85 NA 813 304 var 1
85 NA 814 3942 försäikrad 30
85 NA 815 72 för 14
85 NA 816 3943 360,000 30
85 NA 817 2898 finska 24
85 NA 818 3944 mark. 17
85 NA 819 3337 Ångarens 1
85 NA 820 3945 befälhafvare 30
85 NA 821 96 är 16
85 NA 822 3325 kapten 17
85 NA 823 3326 Th. 1
85 NA 824 3946 Martin. 46
85 NA 825 3947 Bä.rgningsångaren 30
85 NA 826 3610 Protector 30
85 NA 827 96 är 16
85 NA 828 98 af 19
85 NA 829 3767 ungefär 43
85 NA 830 152 samma 14
85 NA 831 3948 storlek 14
85 NA 832 3949 tom 17
85 NA 833 3950 Neptunbolageta 14
85 NA 834 3951 Merkur, 43
85 NA 835 860 eller 4
85 NA 836 424 ej 14
85 NA 837 3952 fullt 1
85 NA 838 3953 100 14
85 NA 839 3940 ton. 30
86 NA 0 3954 serade 6
86 NA 1 3955 son 26
86 NA 2 3956 förlofning 46
86 NA 3 144 med 14
86 NA 4 1763 henne 35
86 NA 5 1559 dagen 35
86 NA 6 218 efter 14
86 NA 7 346 den 1
86 NA 8 411 han 14
86 NA 9 687 tagit 1
86 NA 10 3957 värfning 38
86 NA 11 51 och 1
86 NA 12 3958 berättad* 6
86 NA 13 72 för 2
86 NA 14 453 alla 35
86 NA 15 3434 eom 6
86 NA 16 1642 ville 2
86 NA 17 1090 höra 6
86 NA 18 317 på 1
86 NA 19 1576 hur 2
86 NA 20 774 hans 14
86 NA 21 3959 älskade 46
86 NA 22 3960 vildinna 48
86 NA 23 3961 gråtande 2
86 NA 24 3962 fallit 46
86 NA 25 682 honom 2
86 NA 26 87 om 1
86 NA 27 3963 halsen 1
86 NA 28 737 när 35
86 NA 29 1530 hon 1
86 NA 30 625 fått 14
86 NA 31 1090 höra 6
86 NA 32 3964 nyheten. 46
86 NA 33 5 — 35
86 NA 34 817 Och 35
86 NA 35 981 nu 4
86 NA 36 3965 gråter 6
86 NA 37 1530 hon 35
86 NA 38 558 öfver 1
86 NA 39 3966 ru, 1
86 NA 40 110 1 46
86 NA 41 110 1 46
86 NA 42 3967 tiden! 6
86 NA 43 3968 elutade 2
86 NA 44 346 den 16
86 NA 45 3969 uppriktige 7
86 NA 46 3970 Je 35
86 NA 47 1444 te 1
86 NA 48 3971 iJijdt. 6
86 NA 49 857 Men 35
86 NA 50 2823 föga 1
86 NA 51 3972 håg 46
86 NA 52 3973 fanns 1
86 NA 53 72 för 2
86 NA 54 3974 d- 46
86 NA 55 3975 ■ 14
86 NA 56 3976 -- 46
86 NA 57 3977 „ 14
86 NA 58 3978 'da 2
86 NA 59 3979 tidsfördrifven; 46
86 NA 60 204 det 35
86 NA 61 304 var 1
86 NA 62 160 icke 43
86 NA 63 3980 "" 46
86 NA 64 3981 jågra 46
86 NA 65 3982 hastigt 1
86 NA 66 79 ooh 4
86 NA 67 3983 lustigt 35
86 NA 68 3984 påkomna 1
86 NA 69 3985 ilari 4
86 NA 70 3986 itill.ti.ilningar 2
86 NA 71 1844 hos 46
86 NA 72 3987 Bareauds, 6
86 NA 73 3988 inga 6
86 NA 74 3989 maskerader 35
86 NA 75 3990 ho® 46
86 NA 76 3991 Madrillons, 6
86 NA 77 3988 inga 6
86 NA 78 3992 picknioker 46
86 NA 79 3993 ekogen 2
86 NA 80 860 eller 1
86 NA 81 3994 utflykter 35
86 NA 82 317 på 1
86 NA 83 3995 floden, 6
86 NA 84 51 och 1
86 NA 85 160 icke 14
86 NA 86 1663 heller 35
86 NA 87 3996 "förde 16
86 NA 88 1830 längre 35
86 NA 89 1610 lätta 2
86 NA 90 3997 fötter 6
86 NA 91 1610 lätta 2
86 NA 92 3998 hjärtan 46
86 NA 93 285 genom 48
86 NA 94 346 den 16
86 NA 95 3999 invecklade 46
86 NA 96 4000 scottréchene, 46
86 NA 97 346 den 1
86 NA 98 4001 eleganta 2
86 NA 99 3642 ma 1
86 NA 100 4002 surkans 6
86 NA 101 860 eller 4
86 NA 102 346 den 1
86 NA 103 4003 ståtliga 46
86 NA 104 4004 kadriljens 14
86 NA 105 4005 lat 6
86 NA 106 4006 irinter",rinter", 46
86 NA 107 438 såsom 14
86 NA 108 4007 Will 2
86 NA 109 4008 Cumming® 1
86 NA 110 1777 anmärkte 1
86 NA 111 39 I 14
86 NA 112 420 sin 14
86 NA 113 4009 tidning. 46
86 NA 114 4010 Fanchon, 46
86 NA 115 4011 Virginia 4
86 NA 116 51 och 46
86 NA 117 4012 feni, 1
86 NA 118 1551 sex 2
86 NA 119 4013 andra, 7
86 NA 120 4014 flickor 2
86 NA 121 4015 tillbragte 6
86 NA 122 1158 sina 1
86 NA 123 2460 dagar 6
86 NA 124 89 att 35
86 NA 125 4016 sorgmodigt, 46
86 NA 126 158 men 14
86 NA 127 317 på 1
86 NA 128 152 samma 14
86 NA 129 1239 gång 2
86 NA 130 4017 stolt 46
86 NA 131 614 5 46
86 NA 132 4018 sy 26
86 NA 133 51 och 1
86 NA 134 4019 klippa 35
86 NA 135 121 till 16
86 NA 136 4020 stycken 2
86 NA 137 98 af 1
86 NA 138 4021 kulört 6
86 NA 139 4022 eidei' 6
86 NA 140 121 till 16
86 NA 141 122 en 16
86 NA 142 4023 etor 7
86 NA 143 4024 flagga 46
86 NA 144 740 åt 35
86 NA 145 1158 sina 1
86 NA 146 4025 tillbedjare 46
86 NA 147 4026 oel 46
86 NA 148 4027 bröder, 1
86 NA 149 3434 eom 6
86 NA 150 207 skulle 14
86 NA 151 4028 bära 7
86 NA 152 346 den 16
86 NA 153 4029 söderut 6
86 NA 154 4026 oel 46
86 NA 155 4030 plantera 6
86 NA 156 346 den 1
86 NA 157 668 där 14
86 NA 158 4031 Montezumas 10
86 NA 159 4032 palats 26
86 NA 160 139 hade 14
86 NA 161 4033 stått. 46
86 NA 162 167 Det 14
86 NA 163 304 var 1
86 NA 164 258 ett 14
86 NA 165 1862 tungt 35
86 NA 166 751 arbete 1
86 NA 167 72 för 2
86 NA 168 4010 Fanchon, 46
86 NA 169 1604 fast 35
86 NA 170 204 det 35
86 NA 171 160 icke 14
86 NA 172 304 var 1
86 NA 173 72 för 14
86 NA 174 1243 Bin 2
86 NA 175 4034 sjukliga 35
86 NA 176 4035 broro 48
86 NA 177 4036 skull 6
86 NA 178 3434 eom 6
86 NA 179 1530 hon 1
86 NA 180 4037 grät, 43
86 NA 181 4038 ty, 46
86 NA 182 142 som 35
86 NA 183 453 alla 35
86 NA 184 4039 visste, 35
86 NA 185 304 var 1
86 NA 186 4040 Jeffereon 26
86 NA 187 830 redan 14
86 NA 188 327 så 35
86 NA 189 4041 full 2
86 NA 190 98 af 1
86 NA 191 4042 malaria 46
86 NA 192 79 ooh 38
86 NA 193 4043 kin» 14
86 NA 194 4044 A,tt 2
86 NA 195 411 han 14
86 NA 196 144 med 14
86 NA 197 2284 säkerhet 1
86 NA 198 304 var 1
86 NA 199 4045 oemottaglig 46
86 NA 200 72 för 2
87 NA 0 4046 Otycks 16
87 NA 1 4047 fallförsäkringsakticbolayet 45
87 NA 2 4048 Skandi.iavien 40
87 NA 3 139 hade 14
87 NA 4 346 den 16
87 NA 5 778 3 4
87 NA 6 348 d:s 33
87 NA 7 3519 extra 40
87 NA 8 4049 bolagsstämma 4
87 NA 9 93 å 4
87 NA 10 4050 bolagets 40
87 NA 11 4051 lokal, 16
87 NA 12 2193 Drottninggatan 28
87 NA 13 4052 27, 4
87 NA 14 4053 kamrer 28
87 NA 15 433 C. 21
87 NA 16 1170 E. 40
87 NA 17 4054 Ekgrens 40
87 NA 18 4055 ordförandeskap 40
87 NA 19 280 Vid 40
87 NA 20 4056 stÄniman 21
87 NA 21 4057 antogos 4
87 NA 22 205 föreslagna 40
87 NA 23 4058 förändringar 40
87 NA 24 4059 §§ 45
87 NA 25 110 1 4
87 NA 26 51 och 16
87 NA 27 405 2 40
87 NA 28 98 af 16
87 NA 29 4060 bolagsordningen. 40
88 NA 0 4061 Vaxholmsnytt. 2
88 NA 1 1422 Till 24
88 NA 2 4062 ordförande 28
88 NA 3 4063 hälsovårdsnämnden 41
88 NA 4 4064 Vaxholm 48
88 NA 5 4065 omvaldes 35
88 NA 6 164 vid 48
88 NA 7 4066 sammanträde 2
88 NA 8 346 den 1
88 NA 9 778 3 11
88 NA 10 348 d:s 42
88 NA 11 4067 stadsläkaren 48
88 NA 12 4068 Valdemar 2
88 NA 13 4069 Lindblom 11
88 NA 14 239 samt 48
88 NA 15 121 till 24
88 NA 16 4070 vice 1
88 NA 17 4062 ordförande 28
88 NA 18 4071 rådman 2
88 NA 19 1171 A. 11
88 NA 20 4072 Ekström. 24
88 NA 21 4073 Skattebesrär. 48
88 NA 22 103 Öfver 48
88 NA 23 77 Stockholms 48
88 NA 24 1425 läns 48
88 NA 25 4074 pröfningsnämnds 30
88 NA 26 4075 beslut 5
88 NA 27 139 hade 14
88 NA 28 164 vid 48
88 NA 29 4076 besvärstidens 48
88 NA 30 736 ut 14
88 NA 31 1239 gång 2
88 NA 32 4077 anförts 2
88 NA 33 4078 besvär 48
88 NA 34 98 af 1
88 NA 35 937 endast 35
88 NA 36 3906 17 30
88 NA 37 3907 personer, 11
88 NA 38 1339 mot 14
88 NA 39 11 50 10
88 NA 40 604 närmast 7
88 NA 41 605 föregående 18
88 NA 42 2131 år. 18
89 NA 0 4079 Skanör 37
89 NA 1 51 och 16
89 NA 2 4080 Falsterbo 37
89 NA 3 317 på 1
89 NA 4 122 en 1
89 NA 5 4081 ö. 23
89 NA 6 4082 Ö 1
89 NA 7 4083 ve 3
89 NA 8 4084 ro 1
89 NA 9 4085 vämn 37
89 NA 10 4086 gon 17
89 NA 11 4087 lördags 37
89 NA 12 4088 mome 37
89 NA 13 168 har 14
89 NA 14 4089 förvandlat 14
89 NA 15 346 den 1
89 NA 16 4090 halfö 1
89 NA 17 317 på 17
89 NA 18 95 hvilken 14
89 NA 19 4079 Skanör 37
89 NA 20 51 och 1
89 NA 21 4080 Falsterbo 37
89 NA 22 1566 ligga 37
89 NA 23 121 till 16
89 NA 24 4091 en. 17
89 NA 25 4092 verklig 16
89 NA 26 4093 ö, 37
89 NA 27 934 säger 16
89 NA 28 4094 Sk. 37
89 NA 29 4095 Dagbl. 23
89 NA 30 995 Den 14
89 NA 31 4096 smala 37
89 NA 32 4097 landreumsia 16
89 NA 33 142 som 16
89 NA 34 4098 skiljer 29
89 NA 35 4099 Hälleviken 37
89 NA 36 228 från 4
89 NA 37 4100 Kämpingebukten 17
89 NA 38 96 är 16
89 NA 39 4101 genombruten 3
89 NA 40 98 af 1
89 NA 41 3222 vatten. 1
89 NA 42 757 Detta 14
89 NA 43 4102 ligger 38
89 NA 44 72 för 14
89 NA 45 1118 närvarande 23
89 NA 46 4103 isbelagdt. 14
89 NA 47 1484 Ett 24
89 NA 48 4104 istorartadt 23
89 NA 49 803 man 17
89 NA 50 4105 hemekt 38
89 NA 51 4106 skådespel 7
89 NA 52 304 var 1
89 NA 53 204 det 16
89 NA 54 359 då 17
89 NA 55 4107 vågorna 17
89 NA 56 4108 bröto 3
89 NA 57 4109 nig 37
89 NA 58 1339 mot 23
89 NA 59 3458 staden. 25
89 NA 60 280 Vid 17
89 NA 61 4110 7-tiden 23
89 NA 62 317 på 1
89 NA 63 4111 morgonen 37
89 NA 64 139 hade 14
89 NA 65 3084 vattnet 37
89 NA 66 4112 omslutit 14
89 NA 67 4113 Skanör, 14
89 NA 68 79 ooh 14
89 NA 69 144 med 14
89 NA 70 4114 väldiga 14
89 NA 71 4115 dån 37
89 NA 72 4116 brötosi 23
89 NA 73 1093 här 16
89 NA 74 51 och 1
89 NA 75 1593 hvar 23
89 NA 76 4117 rundt 37
89 NA 77 1433 omkring 1
89 NA 78 126 de 14
89 NA 79 1042 gamla 1
89 NA 80 4118 vallarna 37
89 NA 81 4119 (eller 24
89 NA 82 4120 dikena) 3
89 NA 83 4121 ned. 37
89 NA 84 2614 Stora 24
89 NA 85 4122 förluster 3
89 NA 86 168 har 16
89 NA 87 3084 vattnet 37
89 NA 88 4123 åstadkommit. 37
89 NA 89 4124 Hamnvägen 1
89 NA 90 96 är 16
89 NA 91 317 på 1
89 NA 92 122 en 1
89 NA 93 4125 längd 37
89 NA 94 98 af 1
89 NA 95 19 75 3
89 NA 96 3134 famnar 1
89 NA 97 4126 ramponerad, 14
89 NA 98 51 och 1
89 NA 99 346 den 1
89 NA 100 1042 gamla 1
89 NA 101 4127 tullhusboden 37
89 NA 102 4128 förstörd. 37
89 NA 103 39 I 14
89 NA 104 4129 Västergatan 14
89 NA 105 308 gick 1
89 NA 106 3084 vattnet 37
89 NA 107 1523 upp 37
89 NA 108 121 till 24
89 NA 109 4130 dörrarna, 24
89 NA 110 51 och 16
89 NA 111 126 de 14
89 NA 112 4131 små, 37
89 NA 113 4132 välvårdade 38
89 NA 114 4133 trädgårdarna 37
89 NA 115 1566 ligga 37
89 NA 116 4134 förstörda.. 17
89 NA 117 21 En 37
89 NA 118 493 del 16
89 NA 119 4135 rotfruktsupplag 37
89 NA 120 70 ha 14
89 NA 121 4136 bortöopatrs. 17
89 NA 122 4137 Vattnet 37
89 NA 123 4138 giok 1
89 NA 124 1523 upp 37
89 NA 125 51 och 16
89 NA 126 4139 afskar 14
89 NA 127 4140 samhället 23
89 NA 128 228 från 1
89 NA 129 4141 järnvägsstationen. 37
89 NA 130 167 Det 14
89 NA 131 325 steg 1
89 NA 132 51 och 1
89 NA 133 325 steg 1
89 NA 134 261 oeh 14
89 NA 135 122 en 1
89 NA 136 3771 stund 37
89 NA 137 733 såg 1
89 NA 138 204 det 16
89 NA 139 736 ut 14
89 NA 140 142 som 16
89 NA 141 87 om 16
89 NA 142 513 hela 37
89 NA 143 1846 staden 23
89 NA 144 207 skulle 14
89 NA 145 4142 upsclukac 37
89 NA 146 98 af 1
89 NA 147 4143 hafvet. 37
89 NA 148 2922 Man 17
89 NA 149 726 började 1
89 NA 150 4144 rådgöra 37
89 NA 151 87 om 16
89 NA 152 89 att 17
89 NA 153 4145 telefonera 37
89 NA 154 121 till 16
89 NA 155 4146 Malmö 37
89 NA 156 218 efter 14
89 NA 157 4147 ångare. 37
89 NA 158 4148 Fram 23
89 NA 159 164 vid 14
89 NA 160 4149 10-tiden 37
89 NA 161 726 började 1
89 NA 162 3084 vattnet 37
89 NA 163 1608 gå 1
89 NA 164 4150 tillbaka, 29
89 NA 165 79 ooh 18
89 NA 166 803 man 17
89 NA 167 2843 kunde 1
89 NA 168 981 nu 1
89 NA 169 1585 få 14
89 NA 170 122 en 1
89 NA 171 4151 öfverblick 37
89 NA 172 98 af 16
89 NA 173 4152 skadans 17
89 NA 174 4153 omfång. 37
89 NA 175 39 I 14
89 NA 176 258 ett 14
89 NA 177 2236 hus 16
89 NA 178 164 vid 14
89 NA 179 4154 Slottsbacken 37
89 NA 180 4155 sloig 37
89 NA 181 3084 vattnet 37
89 NA 182 1523 upp 37
89 NA 183 558 öfver 1
89 NA 184 4156 fönstren. 14
89 NA 185 4157 Kyrkovaktmästaren 37
89 NA 186 4158 räddade 37
89 NA 187 132 sig 14
89 NA 188 51 och 16
89 NA 189 126 de 14
89 NA 190 1158 sina 1
89 NA 191 122 en 16
89 NA 192 4159 pråm, 37
89 NA 193 79 ooh 4
89 NA 194 4160 korna, 23
89 NA 195 4161 son&gt; 37
89 NA 196 4162 Etodo 37
89 NA 197 144 med 14
89 NA 198 4163 halsarna 37
89 NA 199 4164 uppsträckta 37
89 NA 200 558 öfver 1
89 NA 201 4165 vattnet, 41
89 NA 202 4166 fördes 37
89 NA 203 4167 »immande 37
89 NA 204 228 från 1
89 NA 205 4168 eta.Uet. 37
89 NA 206 21 En 37
89 NA 207 4169 kalf 37
89 NA 208 4170 omkom. 18
89 NA 209 4171 De. 23
89 NA 210 4131 små, 37
89 NA 211 4172 viilhäfdade 37
89 NA 212 4173 åkrarna 37
89 NA 213 4117 rundt 37
89 NA 214 1433 omkring 1
89 NA 215 1566 ligga 37
89 NA 216 4174 förstörda, 23
89 NA 217 51 och 16
89 NA 218 4175 höstackar 38
89 NA 219 51 och 16
89 NA 220 4135 rotfruktsupplag 37
89 NA 221 70 ha 14
89 NA 222 4176 bortspolats. 37
89 NA 223 4177 Skadan 3
89 NA 224 96 är 16
89 NA 225 4178 verkligen 1
89 NA 226 1141 mycket 37
89 NA 227 508 stor 38
89 NA 228 51 och 1
89 NA 229 1141 mycket 37
89 NA 230 89 att 17
89 NA 231 4179 beklaga^ 38
90 NA 0 4180 Port 0
90 NA 1 4181 Arthurs 0
90 NA 2 4182 ursprungliga 0
90 NA 3 4183 infanterigarnison 0
90 NA 4 4184 användes 14
90 NA 5 218 efter 14
90 NA 6 4185 krigets 0
90 NA 7 123 början 0
90 NA 8 121 till 24
90 NA 9 4186 nyuppsättandet 0
90 NA 10 98 af 1
90 NA 11 4187 sjunde 0
90 NA 12 4188 oeteibirieka 46
90 NA 13 4189 tik 0
90 NA 14 4190 yttedi 0
90 NA 15 4191 visionen, 6
90 NA 16 1361 hvars 29
90 NA 17 4192 chef 0
90 NA 18 114 blef 0
90 NA 19 4193 general 29
90 NA 20 4194 K 29
90 NA 21 4195 ondrar 29
90 NA 22 4196 tenko. 0
90 NA 23 4197 Generalen 0
90 NA 24 304 var 1
90 NA 25 4198 ursprungligen 0
90 NA 26 4199 ingenjörsofficer 0
90 NA 27 51 och 29
90 NA 28 139 hade 14
90 NA 29 4200 genomgått 0
90 NA 30 400 såväl 14
90 NA 31 1744 ge 0
90 NA 32 372 nr 24
90 NA 33 4201 jör- 21
90 NA 34 142 som 16
90 NA 35 4202 generalstabsakademierna 0
90 NA 36 4203 ea.m,t 0
90 NA 37 4204 ders 14
90 NA 38 755 utom 16
90 NA 39 2990 samlat 29
90 NA 40 4205 erfarenheter 0
90 NA 41 4206 angående 0
90 NA 42 4207 fästningskriget. 6
90 NA 43 110 1 46
90 NA 44 4208 rå.n 21
90 NA 45 4209 1805 0
90 NA 46 121 till 16
90 NA 47 4210 1901 0
90 NA 48 304 var 1
90 NA 49 1583 han. 37
90 NA 50 4211 roan, 15
90 NA 51 4212 öfverste 48
90 NA 52 4192 chef 0
90 NA 53 72 för 29
90 NA 54 2664 20 29
90 NA 55 4213 :e 6
90 NA 56 4214 sk 0
90 NA 57 1444 te 1
90 NA 58 4215 rege 0
90 NA 59 158 men 1
90 NA 60 4216 tet, 0
90 NA 61 4217 spetsen 0
90 NA 62 72 för 14
90 NA 63 634 hvilket 36
90 NA 64 411 han 0
90 NA 65 4218 deltog 0
90 NA 66 4219 Kina-axpeditionen. 29
90 NA 67 1880 Efter 14
90 NA 68 679 dess 29
90 NA 69 4220 slut 0
90 NA 70 114 blef 0
90 NA 71 411 han 14
90 NA 72 4221 generalmajor 0
90 NA 73 51 och 46
90 NA 74 4222 tilldelades 29
90 NA 75 4223 militärområdet 0
90 NA 76 4224 Priamuns 36
90 NA 77 4225 stab. 29
90 NA 78 3824 Från 14
90 NA 79 104 denna 14
90 NA 80 1659 plats 0
90 NA 81 4226 kallades 0
90 NA 82 411 han 14
90 NA 83 121 till 0
90 NA 84 4180 Port 0
90 NA 85 4227 Arthur. 0
90 NA 86 4228 Sin 29
90 NA 87 1659 plats 0
90 NA 88 668 där 16
90 NA 89 168 har 14
90 NA 90 1583 han. 0
90 NA 91 2127 fyllt 29
90 NA 92 317 på 1
90 NA 93 258 ett 14
90 NA 94 2322 utmärkt 0
90 NA 95 413 sätt 0
90 NA 96 51 och 1
90 NA 97 4229 förstått 0
90 NA 98 89 att 1
90 NA 99 4230 ingifva 0
90 NA 100 1158 sina 48
90 NA 101 4231 regementen 0
90 NA 102 122 en 1
90 NA 103 4232 förträfflig 6
90 NA 104 4233 anda. 48
90 NA 105 4234 Med 0
90 NA 106 4235 enastående 14
90 NA 107 4236 kärlek 0
90 NA 108 536 voro 6
90 NA 109 4237 trupperna 0
90 NA 110 4238 fästa 0
90 NA 111 164 vid 14
90 NA 112 4239 erin 0
90 NA 113 4240 chef, 0
90 NA 114 142 som 16
90 NA 115 3001 ständigt 0
90 NA 116 304 var 1
90 NA 117 4241 midt 0
90 NA 118 4242 ibland 0
90 NA 119 904 dem 0
90 NA 120 51 och 16
90 NA 121 142 som 16
90 NA 122 164 vid 14
90 NA 123 4243 hvarje 46
90 NA 124 4244 japanskt 0
90 NA 125 4245 anfa'I 0
90 NA 126 304 var 1
90 NA 127 4246 dien 46
90 NA 128 4247 försita 0
90 NA 129 164 vid 14
90 NA 130 4248 vallen. 14
90 NA 131 2938 Angående 24
90 NA 132 4249 hane 0
90 NA 133 4250 död 26
90 NA 134 4251 dera 0
90 NA 135 489 15 0
90 NA 136 395 december 0
90 NA 137 4252 berättas 0
90 NA 138 4253 ' 29
90 NA 139 4254 telegrammen. 0
91 NA 0 21 En 16
91 NA 1 3088 lika 0
91 NA 2 4255 duglig 42
91 NA 3 803 man 17
91 NA 4 142 som 16
91 NA 5 4256 Kondrattnkt 0
91 NA 6 96 är 16
91 NA 7 4257 Fock, 0
91 NA 8 4192 chef 0
91 NA 9 72 för 16
91 NA 10 4258 4:e 0
91 NA 11 4259 osteibiriska 42
91 NA 12 4260 ekyttedivisiomen. 0
91 NA 13 975 Denna 14
91 NA 14 4261 division 13
91 NA 15 4262 hörde 21
91 NA 16 4198 ursprungligen 0
91 NA 17 424 ej 14
91 NA 18 121 till 16
91 NA 19 4263 garnisonen, 14
91 NA 20 678 utan 14
91 NA 21 139 hade 14
91 NA 22 132 sig 14
91 NA 23 4264 anförtrodt 16
91 NA 24 4265 försvaret 42
91 NA 25 98 af 16
91 NA 26 4266 Kvantung-halfön 42
91 NA 27 4267 utanför 0
91 NA 28 4268 fästningen. 0
91 NA 29 995 Den 14
91 NA 30 4269 uppträdde 14
91 NA 31 4270 sålunda, 0
91 NA 32 164 vid 0
